gene_name	ID	num_exons	exons_length	gene_count_mean	is_filtered	NB_stat	NB_stat_exon	diff_exon
AT1G27970	AT1G27970.1	4	416,59,274,201,	343	FALSE	28.1074858316267	14.66,0.08,69.58,NA	3
AT2G26670	AT2G26670.1	4	412,143,224,379,	1165.83333333333	FALSE	28.0097336754392	6.95,96.41,0.65,8.03	2
AT4G01800	AT4G01800.1	24	115,226,240,118,68,252,102,69,96,147,67,176,168,107,114,114,219,180,50,53,207,73,417,128,	12108.8333333333	FALSE	27.8153498367156	2.3,26.47,1.33,0.56,0.65,0.62,0.08,0.01,0,0.58,0.05,0.5,0,395.56,0.51,4.4,0.36,5.11,193.86,5.1,0.69,0.77,0.23,NA	14
AT4G36870	AT4G36870.2	6	208,35,1246,392,61,795,	2555.66666666667	FALSE	26.4513104375439	116.17,34.13,0.72,3.2,2.93,1.56	1
AT5G25630	AT5G25630.2	6	147,127,876,73,810,141,	4304	FALSE	26.3146585109004	6.61,17.32,0.06,105.94,1.64,NA	4
AT1G06150	AT1G06150.1	13	1882,242,80,126,141,102,1209,120,60,42,82,144,619,	2228	FALSE	26.2369047702795	164.48,96.54,6.94,5.14,2.7,12.96,20.56,10.52,2.5,1.17,2.24,8.11,7.25	1
AT3G48070	AT3G48070.1	9	0,241,67,811,224,110,108,37,41,	823	FALSE	26.2288882116328	NA,2.08,1.46,9.45,126.08,0.6,17.71,NA,NA	5
AT5G04740	AT5G04740.1	10	234,69,106,56,60,85,95,123,64,274,	750	FALSE	26.1990938717887	5.86,2.8,0.43,3.23,23.81,59.39,38.6,110.37,3.12,14.38	8
AT1G79970	AT1G79970.1	5	234,693,95,257,144,	601.833333333333	FALSE	26.1944884194601	1.04,0.14,99.87,0,29.91	3
AT1G66410	AT1G66410.1	5	42,545,30,191,83,	1256.5	FALSE	26.1851379711478	6.53,0.06,89.79,8.36,NA	3
AT1G45000	AT1G45000.1	10	182,120,137,162,87,87,138,192,99,354,	1641	FALSE	26.1191390642169	7.22,0.29,10.32,6.36,0.28,0,9.76,220.95,3.33,2.69	8
AT1G75230	AT1G75230.1	3	1252,183,308,	274.166666666667	FALSE	26.113614677152	1.1,24.71,52.53	3
AT3G52660	AT3G52660.1	12	46,117,738,394,117,141,180,208,179,86,316,46,	927.833333333333	FALSE	25.9867409363367	1.81,0.01,240.31,5.77,11.81,2.1,6.03,7.42,4.15,2.57,3.87,NA	3
AT3G54810	AT3G54810.2	4	168,249,256,1196,	1103.66666666667	FALSE	25.9794850882461	5.75,96.15,0,2.03	2
AT2G42500	AT2G42500.1	15	2,495,108,90,192,25,67,41,72,72,22,13,70,57,284,	855.333333333333	FALSE	25.9124960734136	NA,74.17,69.35,24.23,61.13,13.15,0.38,5.64,0.12,0.18,21.22,5.45,31.86,37.47,18.44	2
AT2G27720	AT2G27720.1	7	113,2,88,36,8,233,235,	821.166666666667	FALSE	25.8586878739902	91.28,8.72,30.33,4.76,NA,9.18,10.88	1
AT4G19420	AT4G19420.1	15	47,419,146,106,78,54,61,125,87,80,130,83,20,116,299,	1583.16666666667	FALSE	25.7937501168275	2.01,1.8,9.84,2.41,2.98,4.38,6.74,19.25,23.53,0.69,6.99,0.39,42.65,93.55,169.7	15
AT5G58200	AT5G58200.2	13	83,16,86,51,22,126,112,45,126,107,72,406,23,	1142	FALSE	25.5288425761523	17.28,12.71,71.69,4.21,0.5,95.71,39.59,17.12,42.8,0.3,0,4.43,NA	6
AT1G67900	AT1G67900.2	7	262,179,128,177,70,1245,651,	1521.66666666667	FALSE	25.5220296970508	76.69,96.85,0.11,4.19,0.46,0.24,0.12	2
AT1G26770	AT1G26770.1	6	73,32,152,313,307,520,	501.833333333333	FALSE	25.442788053406	7.37,24.9,18.1,26.54,1.29,74.45	6
AT4G12560	AT4G12560.1	4	1253,76,328,231,	1506.83333333333	FALSE	25.4367893653817	1.66,0.07,98.8,1.22	3
AT2G18750	AT2G18750.3	15	44,77,31,83,89,141,76,59,494,161,198,178,844,0,51,	3444.66666666667	FALSE	25.3606621139961	70.68,3.17,58.64,111.34,8.73,0.82,29.77,0.02,2.24,0.9,0,0,1.99,67.19,24.92	4
AT3G10260	AT3G10260.1	10	361,70,142,181,185,261,35,94,53,6,	693.666666666667	FALSE	25.2174964210922	8.36,5.29,3.64,3.56,2.8,225.81,0.06,0.59,1.88,0.19	6
AT4G02920	AT4G02920.2	7	117,265,2,169,421,66,702,	6896.16666666667	FALSE	25.031706400293	6.21,60.25,16.59,89.67,0.88,1.61,0	4
AT1G74960	AT1G74960.3	19	53,264,31,139,169,60,81,155,85,69,80,46,96,111,204,203,503,57,68,	4816.33333333333	FALSE	24.8361069133773	50.46,206.08,26.1,138.49,4.86,1.44,5.36,1.92,0.02,0.34,0.19,4.48,0.02,0.4,1.91,1.48,9.21,16.09,3.04	2
AT4G25500	AT4G25500.1	11	26,80,67,111,257,37,113,242,558,231,43,	1266.66666666667	FALSE	24.7459984452532	33.98,26.31,13.18,23.68,54.43,68.55,7.14,3.44,13.77,2.98,NA	6
AT4G13810	AT4G13810.2	5	29,1508,280,436,222,	705.833333333333	FALSE	24.5095016990707	0.72,2.33,108.62,1.26,9.62	3
AT3G03720	AT3G03720.1	16	406,76,113,109,205,159,67,173,97,119,141,85,202,171,177,541,	1672.16666666667	FALSE	24.4907104888663	4.03,0.82,3,3.6,1.23,0.32,0.03,6.86,0.17,0.98,4.33,1.98,0.18,0.05,61.12,303.17	16
AT3G23080	AT3G23080.2	8	99,735,84,177,166,250,161,36,	1637.33333333333	FALSE	24.4328954201953	0.01,10.17,2.4,2.29,32.65,38.41,104.82,4.71	7
AT4G18390	AT4G18390.1	6	25,1356,232,109,104,15,	819.333333333333	FALSE	24.2084854989481	1.95,13.76,124.99,0.95,3.46,0.15	3
AT4G18020	AT4G18020.6	18	29,60,563,48,75,66,255,141,471,78,47,150,221,19,4,46,47,134,	2297.66666666667	FALSE	24.136932650353	8.05,20.4,310.36,15.02,15.06,0.65,2.8,6.52,5.05,1.85,1.87,15.23,0.54,3.94,3.06,12.43,4.63,7.02	3
AT2G40070	AT2G40070.1	7	448,1137,115,115,93,363,181,	1164	FALSE	24.1312108295115	0.4,6.5,3.44,9.08,1.28,147.26,0.94	6
AT2G40540	AT2G40540.1	12	184,61,77,235,246,54,261,53,118,255,1172,17,	2599.5	FALSE	24.1254440319271	134.48,78.18,2.95,9.91,0.12,0.02,2.99,0.17,0.01,2.91,3.86,53.89	1
AT1G53310	AT1G53310.1	14	531,387,999,155,91,104,223,85,395,186,138,48,5,65,	9520.33333333333	FALSE	23.962922695058	2.14,2.37,3.03,0.73,1.12,1.21,0.83,6.42,5.8,158.86,100.12,4.93,NA,NA	10
AT2G25900	AT2G25900.1	3	33,109,1644,	2484.16666666667	FALSE	23.9272287702307	8.8,62.41,0.57	2
AT2G31280	AT2G31280.1	18	342,97,168,79,120,82,42,60,120,1206,102,120,71,126,50,56,325,3,	1512.5	FALSE	23.6548650109919	30.82,0.02,45.16,25.64,1.5,33.75,14.25,14.49,61.67,13.61,10.06,0.3,59.44,0.84,0.44,28.62,71.36,13.8	17
AT5G01810	AT5G01810.2	6	136,23,66,1223,133,654,	2962.5	FALSE	23.5023869753182	73.98,14.37,22.87,1.09,27.66,1.05	1
AT5G24740	AT5G24740.1	48	814,70,105,111,105,147,64,339,320,180,51,84,114,274,117,730,178,492,72,567,156,129,1223,1553,245,117,183,103,56,102,93,151,134,213,102,97,49,100,80,69,208,62,69,44,94,113,78,106,	4224	FALSE	23.3189607896107	9.25,3.01,1.33,0.06,11.59,5.88,2.84,12.82,3.87,2.51,0.21,4.22,7.4,3.42,9.23,13.71,6.12,11.21,0.54,12.38,5.31,0.41,23.76,18.51,4.66,3.36,9.62,5.55,0.78,1.28,4.88,6.62,1.29,5.88,1.19,42.94,54.6,27.08,66.24,45.56,175.83,68.4,40.24,42.12,137.79,82.41,11.65,109.76	41
AT1G01240	AT1G01240.3	6	27,108,1,188,434,1178,	878.666666666667	FALSE	23.2824522111189	6.82,0.25,1.25,10.92,108.76,11.7	5
AT1G69420	AT1G69420.2	12	83,332,61,114,357,69,72,129,81,189,909,135,	1553.5	FALSE	23.1033012228736	22.32,142.6,50.4,12.48,8.12,1.05,10.53,0.01,2.95,3.45,0.24,NA	2
AT2G42320	AT2G42320.2	9	282,75,849,256,210,174,186,117,422,	1746.33333333333	FALSE	23.1023587898	104.13,86.28,0.1,0.85,4.31,0.57,1.6,0.92,9.16	1
AT3G62400	AT3G62400.2	4	63,74,448,5,	300.166666666667	FALSE	23.0841720063466	6.98,67.91,0.03,17.42	2
AT5G49030	AT5G49030.1	25	399,180,216,250,74,126,165,128,129,132,148,137,287,232,145,108,69,113,70,102,155,199,107,144,578,	4462.5	FALSE	22.9616108503515	190.02,149.14,135.71,0.86,0,1.58,0.01,0.74,0.09,0.01,0.78,0.35,6.47,1.93,3.94,4.84,2.34,1.55,0.35,7.42,3.1,5.65,10.43,23.77,NA	1
AT3G22235	AT3G22235.1	6	192,130,139,94,113,17,	438.166666666667	FALSE	22.7477798937691	13.51,0.35,15.34,71.2,13.34,NA	4
AT1G80380	AT1G80380.4	17	102,357,56,371,14,80,52,42,79,13,0,17,144,117,51,170,193,	5098.33333333333	FALSE	22.5695429700037	4.77,19.67,270.31,32.03,0.02,8.58,4.29,6.8,2.95,2.33,0.87,2.86,2.66,0.49,0.12,2.36,NA	3
AT1G24148	AT1G24148.1	4	169,210,388,532,	218.166666666667	FALSE	22.4826783405365	2.68,7.96,77.65,1.64	3
AT5G58300	AT5G58300.1	5	191,87,1351,632,212,	955.666666666667	FALSE	22.2851114988975	39.59,43.84,4.86,0.98,22.16	2
AT3G11540	AT3G11540.1	22	274,334,422,162,121,54,76,129,120,69,82,14,80,65,199,195,95,136,218,128,724,87,	2548	FALSE	22.2234884060491	23.2,4.09,21.23,3.43,4.22,32.33,54.15,93.6,76.18,38.93,60.14,0.98,4.5,0.24,16.85,5.48,2.29,6.61,0.12,8.56,4.05,27.74	8
AT1G11820	AT1G11820.2	7	12,237,28,265,1039,268,72,	1036	FALSE	22.214734717327	1.83,0.1,0.28,138.53,14.29,0.19,0.28	4
AT2G38860	AT2G38860.1	8	434,59,296,69,444,26,207,0,	615.833333333333	FALSE	21.8962350243735	2.6,18.24,104.55,2.79,19.3,4.15,1.65,NA	3
AT5G46630	AT5G46630.1	15	225,178,91,95,90,49,139,117,91,143,115,45,199,274,104,	2032.16666666667	FALSE	21.8867846570651	1.04,0.16,0.75,1.48,0.33,1.47,0.63,1.11,0,0.81,1.65,0.36,288.25,3.92,26.33	13
AT1G79230	AT1G79230.1	14	233,169,186,60,63,125,3,163,60,59,82,64,68,368,	1753.5	FALSE	21.7813875095075	0.37,271.19,11.48,0.3,1.93,0.52,1.66,4.7,0.03,1.52,8.27,1.9,0.01,1.07	2
AT5G19330	AT5G19330.1	25	401,17,107,39,118,65,35,44,64,140,41,82,60,69,129,108,76,95,75,121,173,158,2,310,0,	3133.5	FALSE	21.5973446177162	261.56,0.22,18.2,19.25,10.34,0.43,2.72,40.27,0.26,4.86,27.81,0.71,80.85,1.93,8.2,3.11,3.14,3.56,3,9.82,4.35,9.07,0.19,4.49,NA	1
AT1G03860	AT1G03860.1	9	492,213,171,117,90,174,200,96,16,	965.666666666667	FALSE	21.581759781459	0.44,6.85,0.66,4.24,57.5,16.81,77.79,13.17,16.76	7
AT2G43180	AT2G43180.1	11	341,28,37,72,197,2,139,123,488,358,30,	902.333333333333	FALSE	21.4085969115713	32.05,NA,14.66,1.54,23.08,0.15,23.55,19.43,61.07,34.09,4.47	9
AT1G27170	AT1G27170.2	6	562,632,1117,411,1599,753,	427.666666666667	FALSE	21.2559555990476	56.69,60.42,5.03,1.12,3.92,0.37	2
AT3G28690	AT3G28690.1	11	372,32,22,152,288,326,136,137,124,500,373,	1238.16666666667	FALSE	21.1198344776972	64.1,1.51,2.47,2.41,135.05,2.82,0.1,6.53,0.63,1.43,15.26	5
AT4G38510	AT4G38510.1	23	304,224,84,54,48,83,151,138,129,209,112,60,99,56,62,18,56,16,25,65,40,0,0,	3565.83333333333	FALSE	21.0951842928034	109.44,60.21,6.16,3.61,1.7,0.77,0.4,14.07,0.44,8.96,11.47,0.84,59.36,74.21,8.2,NA,14.84,0.18,4.85,NA,NA,NA,NA	1
AT2G26600	AT2G26600.1	5	39,162,179,1040,328,	598.666666666667	FALSE	21.0308576707524	0.18,5.17,97.13,1.16,1.52	3
AT2G22475	AT2G22475.1	6	459,102,272,381,420,0,	349.5	FALSE	20.9237108633269	3.43,0.19,2.82,106.37,5.12,7.6	4
AT4G28860	AT4G28860.1	14	152,41,70,149,167,62,64,85,127,77,58,128,223,488,	857.166666666667	FALSE	20.9083591942725	0.25,1.38,0.31,5.44,0.04,4.18,4.86,1.97,5.54,0.33,0.06,0.06,96.62,171.66	14
AT5G50020	AT5G50020.2	9	82,190,97,186,279,20,234,679,118,	800.333333333333	FALSE	20.8790800319509	37.14,73.91,18.23,10.75,0.19,18.96,7.34,0.51,NA	2
AT5G56710	AT5G56710.1	7	4,257,100,88,119,34,0,	446.166666666667	FALSE	20.8687193572815	0.5,23.89,114.54,4.72,0.29,2.03,0.1	3
AT1G45249	AT1G45249.1	10	50,317,30,72,33,206,1110,83,10,40,	865.666666666667	FALSE	20.8581186875405	10.32,85.47,17.13,13.57,0.21,56.33,1.66,2.13,0.91,NA	2
AT1G01540	AT1G01540.2	10	31,731,105,123,171,130,67,210,369,48,	3780.33333333333	FALSE	20.6830198869939	6.52,0.12,0.3,0.73,0.2,0.07,138.82,1.95,5.65,52.48	7
AT5G38430	AT5G38430.1	4	473,135,194,6,	49.3333333333333	FALSE	20.6742451324709	2.81,11.2,48.01,NA	3
AT5G52110	AT5G52110.2	8	530,236,183,154,141,72,113,212,	366.5	FALSE	20.6602807752261	105.3,44.93,0.9,0.9,2.43,2.58,5.51,2.72	1
AT1G75560	AT1G75560.1	6	120,684,93,186,301,50,	623.5	FALSE	20.5562256187226	2.9,7.9,3.86,10.96,97.69,0.03	5
AT5G67480	AT5G67480.1	7	0,559,307,131,264,232,291,	891.333333333333	FALSE	20.4210781760686	NA,0.05,0.03,0.31,0.06,89.7,32.38	6
AT1G43850	AT1G43850.2	12	22,80,260,1226,120,49,215,69,98,94,70,1406,	4166.16666666667	FALSE	20.4055822821221	4.48,0.37,221.82,0.96,0.14,0.32,0,1.1,0.53,4.52,0.02,10.61	3
AT3G54760	AT3G54760.1	5	272,1339,91,973,231,	4002	FALSE	20.3328751560082	0.46,0.17,93.06,7.31,0.66	3
AT3G45780	AT3G45780.1	22	50,100,714,183,92,268,223,71,107,50,105,60,167,85,81,104,50,107,129,165,141,352,	11722.5	FALSE	20.3264190355879	189.1,240.17,0,0.02,1.67,0.04,1.04,0.49,0.16,0.15,0,0.35,0.86,6.5,0.24,1.05,0.79,0.12,0.04,1.34,2.33,0.72	2
AT2G46590	AT2G46590.2	4	150,590,1086,383,	260.166666666667	FALSE	20.2170737445981	6.31,48.53,5.81,NA	2
AT3G51950	AT3G51950.1	12	374,86,65,180,289,68,186,165,913,93,187,19,	7264.16666666667	FALSE	20.1380120672469	0,209.09,5.91,0.49,0.54,0.53,1.39,0.01,4.23,10.04,1.82,7.6	2
AT3G23540	AT3G23540.1	15	258,82,104,127,364,95,124,81,99,156,55,71,51,180,438,	676.166666666667	FALSE	20.1205986065773	59.5,38.9,58.14,0.74,130.22,4.66,1.7,0.93,0.05,0.41,3.59,2.42,0.28,0.1,0.18	5
AT3G50950	AT3G50950.1	5	39,174,5,2570,113,	5420.5	FALSE	20.0473898376623	1.12,18.6,13.69,0,66.82	5
AT4G35080	AT4G35080.1	5	356,72,581,85,433,	426.666666666667	FALSE	19.9009542149785	8.14,6.03,10.91,2.81,71.62	5
AT2G17150	AT2G17150.1	8	1047,139,1000,8,48,995,84,3,	491.5	FALSE	19.8605358316311	94.07,24.02,7.13,2.51,0.66,10.32,0.32,NA	1
AT3G13580	AT3G13580.1	11	83,39,5,246,382,182,98,58,80,103,412,	872.5	FALSE	19.7002465029278	30.18,0.01,2.01,0.88,138.13,5.91,9.41,4.04,0.15,8.95,17.03	5
AT4G22820	AT4G22820.1	5	3,714,375,150,56,	303.833333333333	FALSE	19.6525094595915	NA,15.08,63.46,0.06,0.01	3
AT1G44170	AT1G44170.1	13	398,150,91,173,105,116,207,97,69,125,227,164,50,	799.5	FALSE	19.5811537294549	6.79,1.15,2.15,0,3.63,0.34,6.93,3.4,8.92,67.72,106.41,36.83,10.28	11
AT4G12030	AT4G12030.2	10	205,48,56,68,62,76,447,337,182,159,	1080.33333333333	FALSE	19.4795542579236	85.61,13.72,40.15,3.8,0.17,33.85,7.02,7.29,0.51,2.67	1
AT1G53785	AT1G53785.1	2	191,923,	126.833333333333	FALSE	19.3812034877463	29.62,9.14	1
AT1G08550	AT1G08550.1	7	205,117,254,167,97,395,658,	1293.5	FALSE	19.2233114278184	36.64,91.88,3.34,1.48,0.75,0.31,0.17	2
AT1G29400	AT1G29400.1	14	431,183,69,85,904,89,152,117,159,440,150,2,98,151,	6199.16666666667	FALSE	19.1851736827323	0.94,1.29,3.51,0.07,1.5,0.64,0.3,2.67,1.15,16.72,176.54,0.2,43.87,NA	11
AT3G04910	AT3G04910.1	12	106,417,36,1,228,76,221,158,520,966,50,7,	3912.5	FALSE	19.1343467137166	4.3,4.93,1.73,0.33,7.69,132.86,0.05,2.93,0.04,15.75,39.88,NA	6
AT5G22000	AT5G22000.1	13	138,120,11,11,123,47,63,109,350,105,316,26,457,	2540	FALSE	18.9919629049908	8.39,27.59,0.5,30.99,127.53,0.01,24.8,16.28,1.01,0.19,0.75,8.36,0.51	5
AT5G26760	AT5G26760.1	10	81,294,147,264,200,627,208,99,201,696,	2165.83333333333	FALSE	18.8658819913785	1.29,3.91,0.12,0.12,0.33,1.06,167.68,3.99,2.42,7.73	7
AT2G27110	AT2G27110.1	11	345,117,150,90,1711,287,211,145,180,1,2,	1475.5	FALSE	18.7138449310838	0.36,0.07,0.95,0.43,7.81,130.83,0.86,27.08,0.03,NA,NA	6
AT3G05750	AT3G05750.1	7	362,124,29,59,1587,767,0,	655.5	FALSE	18.7133553103511	57.14,32.93,12.55,0.24,9.25,0.16,NA	1
AT1G29390	AT1G29390.1	8	282,70,65,96,141,79,169,198,	658.833333333333	FALSE	18.6832499075032	3.41,0.38,0.9,20.15,2.73,98.48,4.72,NA	6
AT5G57150	AT5G57150.4	14	11,123,8,125,2,163,222,171,899,109,9,158,174,124,	502.5	FALSE	18.6810148069679	0.16,3.39,0.01,5.48,NA,4.64,17.92,0.14,161.81,4.87,1.31,6.49,17.95,NA	9
AT3G22190	AT3G22190.2	11	374,140,475,114,234,222,89,38,30,120,144,	794.333333333333	FALSE	18.6773769434693	59.74,15.72,5.28,4.42,2.41,17.63,30.97,47.07,0.07,18.15,3.99	1
AT1G28600	AT1G28600.2	7	12,504,89,277,149,213,297,	1907.66666666667	FALSE	18.6245318917423	0.53,7.88,116.6,2.57,1.79,1,0.01	3
AT3G47370	AT3G47370.1	7	336,114,126,9,62,44,58,	324.166666666667	FALSE	18.570829235949	0.28,0.01,0.25,0.05,61.26,23.44,44.71	5
AT4G09760	AT4G09760.1	10	302,149,118,187,193,122,354,94,127,15,	1168.16666666667	FALSE	18.5521022872188	0.04,0.43,0.01,143.12,6.12,1.08,5.97,24.37,2.68,1.7	4
AT1G57680	AT1G57680.1	4	1531,97,190,41,	2058.16666666667	FALSE	18.5232539339353	0.11,68.22,4.95,0.81	2
AT5G43810	AT5G43810.1	22	34,355,77,577,212,284,110,107,139,117,108,195,160,122,138,143,63,64,136,74,127,420,	3490.33333333333	FALSE	18.4759859948566	1.85,327.24,42.94,0.02,4.12,1.55,0.02,2.99,0.75,1.27,1.15,0.41,1.92,2.76,0.55,5.25,0.87,3.72,0.94,0.21,2.72,3.2	2
AT2G25670	AT2G25670.1	6	778,256,421,106,230,4,	1957.66666666667	FALSE	18.4617838008996	1.08,0.33,1.76,107.18,0.26,0.16	4
AT3G06960	AT3G06960.1	7	18,350,338,312,355,265,327,	633.333333333333	FALSE	18.3120067671924	2.81,14.43,5.21,104.39,0.01,0.14,1.21	4
AT1G51070	AT1G51070.2	8	9,244,198,63,78,163,431,81,	567	FALSE	18.1986676909427	0.65,0.59,96.07,10.24,9.77,0,10.05,NA	3
AT4G38710	AT4G38710.1	4	68,493,39,1229,	2305.83333333333	FALSE	18.0943276606227	13.85,2.99,55.52,0.03	3
AT2G22088	AT2G22088.1	2	157,248,	19	FALSE	18.0211556569854	16.36,19.68	2
AT1G64650	AT1G64650.1	10	5,363,109,216,266,440,145,163,7,228,	1185	FALSE	17.9434970285141	NA,0.86,0.02,3.58,1.57,0.04,19.02,97.2,4.14,35.04	8
AT5G15410	AT5G15410.1	10	6,656,87,237,112,320,216,670,127,148,	4273	FALSE	17.8711633022272	0.35,0.2,6.45,2.62,3.52,2.01,0.05,3.42,159.83,0.26	9
AT1G20450	AT1G20450.1	4	672,12,9,829,	4847.33333333333	FALSE	17.8150178876367	0,9.2,62.05,0.01	3
AT3G48880	AT3G48880.2	5	85,269,377,729,16,	483.666666666667	FALSE	17.7975225289408	9.3,61.58,0.24,0.08,NA	2
AT5G45428	AT5G45428.1	13	157,224,496,79,69,90,139,103,53,67,109,571,468,	7613.83333333333	FALSE	17.7891495208915	17.05,45.09,4.03,1.41,3.94,4.34,1.4,1.53,0.06,0.99,2.18,0.38,148.87	13
AT5G12040	AT5G12040.1	13	85,269,117,225,94,75,79,16,206,81,83,361,22,	1102.33333333333	FALSE	17.7686655630584	2.09,13.84,0.09,0,1.4,1.6,1.06,0.05,180.07,2.1,6.09,5.5,17.1	9
AT5G20250	AT5G20250.1	8	237,91,15,43,97,1574,135,748,	4574.83333333333	FALSE	17.7409770999699	0.22,70.54,1.75,1.45,67.45,0.23,0.04,0.25	2
AT3G26060	AT3G26060.2	7	7,278,2,138,90,470,32,	2526.33333333333	FALSE	17.7186734661313	1.58,0.14,0.41,0.09,1.02,2.67,118.11	7
AT1G79840	AT1G79840.2	12	195,81,107,275,118,537,105,391,272,87,459,348,	1322.83333333333	FALSE	17.6934624121453	54.73,32.61,9.55,4.76,0.03,3.36,0.16,8.28,8.13,1.44,10.4,78.87	12
AT2G21270	AT2G21270.1	14	19,35,16,238,220,50,78,25,33,122,131,221,248,348,	1080.83333333333	FALSE	17.6768025271664	3.93,0.05,4.72,5.39,162.61,15.57,0.36,0.5,18.78,7.28,5.31,1.4,13.24,8.33	5
AT2G43090	AT2G43090.1	4	403,85,308,248,	1377.33333333333	FALSE	17.6442783412383	2.67,66.99,0.53,0.4	2
AT3G03870	AT3G03870.1	3	987,101,347,	710.833333333333	FALSE	17.5742957207939	0.03,35.11,NA	2
AT2G27385	AT2G27385.2	6	314,49,5,501,178,101,	465.166666666667	FALSE	17.5055732788653	63.02,10.99,3.24,1.03,26.21,0.54	1
AT2G35330	AT2G35330.1	6	2,69,163,1654,771,11,	2445	FALSE	17.3037103607205	0.32,3.14,60.33,0,1.06,38.97	3
AT5G64390	AT5G64390.1	11	1,702,909,270,435,77,26,112,537,333,103,	1733.66666666667	FALSE	17.2822441604513	0.02,7,0.12,1.54,1.82,1.16,11.87,0,148.95,0.34,NA	9
AT4G19120	AT4G19120.1	9	599,78,679,211,196,149,297,31,195,	1826.66666666667	FALSE	17.279144965849	0.85,0.34,4.53,0.44,4.75,14.6,12.99,27.33,89.69	9
AT4G29210	AT4G29210.2	7	11,185,341,1023,109,138,485,	1993.83333333333	FALSE	17.2589629737133	2.09,0.31,0.3,0.84,108.28,4.85,4.14	5
AT4G34215	AT4G34215.2	5	250,117,200,701,4,	371.333333333333	FALSE	17.2117573456909	41.06,25.08,0.34,2.36,NA	1
AT4G00810	AT4G00810.1	6	281,216,77,85,16,14,	336.333333333333	FALSE	17.1954877464818	6.34,4.6,21.13,53.75,0.16,NA	4
AT1G04640	AT1G04640.1	5	30,45,380,711,108,	379.666666666667	FALSE	16.9734333946785	0.07,3.17,66.24,7,8.39	3
AT2G14260	AT2G14260.1	12	281,75,114,102,101,94,63,111,99,197,170,199,	1098.83333333333	FALSE	16.9411280195416	0.02,1.54,0.87,0,0.01,0.07,0,0.12,2.55,1.33,129.14,67.62	11
AT1G15120	AT1G15120.2	8	125,16,50,28,85,90,36,329,	368.166666666667	FALSE	16.9384665640717	63.98,12.13,15.35,2.56,8.22,13.74,14.17,5.37	1
AT1G12220	AT1G12220.2	4	62,73,2809,93,	1138.33333333333	FALSE	16.932438375628	8.34,40.45,0.01,18.93	2
AT3G25890	AT3G25890.2	5	224,244,98,1537,4,	821.5	FALSE	16.8490806566585	5.89,21.93,29.95,9.63,NA	3
AT1G69740	AT1G69740.1	16	100,32,57,310,112,74,69,84,70,56,122,72,82,78,407,10,	3811	FALSE	16.8397468621974	0,20.31,116.31,4.05,6.58,10.31,7.12,0.94,0,0,1.41,0.69,0.1,0.39,6.48,94.73	3
AT4G14360	AT4G14360.2	11	370,528,221,113,595,183,165,355,4,130,127,	2662.66666666667	FALSE	16.7887402516649	79.9,15.85,9.16,0.03,0.81,2.77,9.81,23.18,NA,9.59,NA	1
AT5G46730	AT5G46730.1	3	577,130,348,	560.5	FALSE	16.7465257691997	1.17,46.97,2.1	2
AT1G54830	AT1G54830.1	7	120,107,296,50,682,79,249,	637	FALSE	16.6799934864498	34.76,34.72,2.26,20.29,4.59,19.99,0.15	1
AT1G65980	AT1G65980.1	5	344,50,76,80,338,	3965.5	FALSE	16.6790834840368	1.09,67.48,2.9,0.46,11.46	2
AT3G15530	AT3G15530.1	5	758,503,104,143,103,	1330.5	FALSE	16.6782599152138	0.74,1.56,52.94,22.57,5.59	3
AT1G72050	AT1G72050.1	8	57,132,141,175,445,236,144,383,	767.5	FALSE	16.6559482348616	5.72,22.63,1.83,93.64,5.08,0.1,3.68,0.57	4
AT1G78260	AT1G78260.1	8	518,124,118,37,295,885,327,110,	315.333333333333	FALSE	16.5775549401147	25.23,0.72,1.37,0.04,2.63,92.55,4.79,5.28	6
AT2G28550	AT2G28550.1	11	248,293,70,111,220,45,146,88,31,26,804,	2255.83333333333	FALSE	16.4777922396401	32.36,37.98,94.35,0.41,0.86,8.58,0.26,1.23,0,0.23,4.99	3
AT4G18070	AT4G18070.1	11	30,33,248,72,587,102,72,2,333,4,27,	649.166666666667	FALSE	16.47662498686	13.71,10.66,54.33,54.83,3.05,0.11,10.43,0.08,5.73,21.18,7.15	4
AT3G21100	AT3G21100.2	11	856,113,174,180,104,243,106,163,32,14,348,	298.666666666667	FALSE	16.4317490524926	99.5,16.85,4.09,10.65,2.43,12.44,6.71,0.87,9.65,NA,1.12	1
AT1G21080	AT1G21080.3	15	50,3,334,27,138,81,179,159,127,157,83,60,145,274,198,	880.333333333333	FALSE	16.389269300914	0.49,3.41,2.64,6.14,0.39,2.56,0.03,10.35,0.32,15.78,1.31,3.95,103.26,56.19,39.02	13
AT2G47240	AT2G47240.1	18	178,76,177,64,90,57,49,77,135,168,111,155,76,118,386,183,120,263,	4378.83333333333	FALSE	16.2566881034378	95.61,93.39,38.6,2.44,23.46,4.24,8.66,0.51,3.33,2.37,8.91,0.82,3.13,4.76,1.76,0.3,0.12,0.22	1
AT5G61960	AT5G61960.2	16	0,633,180,69,85,649,393,83,146,117,159,401,235,168,91,568,	4580.16666666667	FALSE	16.2100555612239	NA,0.08,0.13,0.02,0.28,0.74,0.01,1.07,1.38,0.97,3.83,2.1,21.15,61.27,133.91,NA	15
